id,elpsdm,ordfreq,ordcat,log_n24,log_rev24,log_revlast,prediction
5389,18,3,4,2.772588722239781,3.9512437185814275,1.791759469228055,0
5390,18,1,6,1.6094379124341003,4.248495242049359,3.044522437723423,0
5391,18,1,7,0.0,3.2188758248682006,3.258096538021482,0
5392,18,3,5,2.1972245773362196,4.276666119016055,2.3978952727983707,0
5393,18,1,7,2.1972245773362196,5.231108616854587,3.4339872044851463,0
5394,18,1,6,1.0986122886681098,3.4011973816621555,2.772588722239781,0
5395,18,1,6,0.6931471805599453,3.258096538021482,2.833213344056216,0
5396,18,1,6,0.6931471805599453,3.6888794541139363,3.044522437723423,0
5397,18,1,6,2.833213344056216,5.204006687076795,2.8903717578961645,0
5398,18,1,6,1.0986122886681098,3.8066624897703196,3.044522437723423,0
5399,18,1,6,1.791759469228055,4.02535169073515,2.833213344056216,0
5400,18,1,6,0.6931471805599453,3.2188758248682006,2.772588722239781,0
5401,18,4,4,2.1972245773362196,3.8501476017100584,2.0794415416798357,0
5402,18,1,6,0.6931471805599453,3.258096538021482,2.833213344056216,0
5403,18,1,6,0.0,2.995732273553991,3.044522437723423,0
5404,18,4,4,1.9459101490553132,3.295836866004329,1.791759469228055,0
5405,18,2,6,3.044522437723423,5.459585514144159,2.3978952727983707,0
5406,18,2,6,1.6094379124341003,4.382026634673881,3.044522437723423,0
5407,18,3,5,1.791759469228055,3.295836866004329,2.3978952727983707,0
5408,18,1,6,2.70805020110221,5.327876168789581,3.044522437723423,0
5409,18,3,4,3.8501476017100584,4.997212273764115,1.3862943611198906,0
5410,18,2,6,2.6390573296152584,5.765191102784844,2.3978952727983707,0
5411,18,1,6,0.6931471805599453,3.091042453358316,2.8903717578961645,0
5412,18,1,7,1.0986122886681098,4.007333185232471,3.258096538021482,0
5413,18,1,6,1.3862943611198906,3.4965075614664802,2.772588722239781,0
5414,18,4,4,2.3978952727983707,3.9889840465642745,1.791759469228055,0
5415,18,1,6,0.0,2.70805020110221,2.772588722239781,0
5416,18,4,7,2.4849066497880004,5.777652323222656,4.61512051684126,0
5417,18,1,7,0.0,3.2188758248682006,3.258096538021482,0
5418,18,4,4,2.5649493574615367,4.204692619390966,2.0794415416798357,0
5419,18,3,5,1.6094379124341003,3.912023005428146,2.3978952727983707,0
5420,18,1,7,0.0,3.2188758248682006,3.258096538021482,0
5421,18,1,6,1.0986122886681098,3.4657359027997265,3.044522437723423,0
5422,18,2,5,2.3978952727983707,4.605170185988092,2.3978952727983707,0
5423,18,2,6,2.6390573296152584,4.867534450455582,2.772588722239781,0
5424,18,1,7,1.6094379124341003,4.276666119016055,3.258096538021482,0
5425,18,1,6,2.0794415416798357,4.007333185232471,2.772588722239781,0
5426,18,2,6,2.70805020110221,5.3471075307174685,3.091042453358316,0
5427,18,2,6,1.6094379124341003,4.060443010546419,3.044522437723423,0
5428,18,1,6,0.0,2.70805020110221,2.772588722239781,0
5429,18,1,6,0.0,2.995732273553991,3.044522437723423,0
5430,18,1,6,2.70805020110221,4.795790545596741,2.833213344056216,0
5431,18,1,7,0.0,3.2188758248682006,3.258096538021482,0
5432,18,1,6,0.6931471805599453,3.4657359027997265,3.1354942159291497,0
5433,18,1,5,3.1354942159291497,5.267858159063328,2.4849066497880004,0
5434,18,1,6,0.0,2.995732273553991,3.044522437723423,0
5435,18,1,7,0.6931471805599453,3.8066624897703196,3.258096538021482,0
5436,18,1,7,0.6931471805599453,3.8066624897703196,3.258096538021482,0
5437,18,2,5,2.6390573296152584,4.77912349311153,2.302585092994046,0
5438,18,2,6,0.6931471805599453,3.2188758248682006,2.772588722239781,0
5439,18,1,6,2.0794415416798357,4.007333185232471,2.772588722239781,0
5440,18,1,6,1.0986122886681098,3.8066624897703196,3.044522437723423,0
5441,18,1,6,0.0,2.70805020110221,2.772588722239781,0
5442,18,1,6,0.0,2.70805020110221,2.772588722239781,0
5443,18,1,7,1.791759469228055,4.653960350157523,3.258096538021482,0
5444,18,1,6,0.0,2.772588722239781,2.833213344056216,0
5445,18,1,6,1.9459101490553132,4.48863636973214,3.044522437723423,0
5446,18,3,6,2.302585092994046,4.51085950651685,2.772588722239781,0
5447,18,2,7,1.791759469228055,4.605170185988092,3.258096538021482,0
5448,18,3,5,1.791759469228055,3.713572066704308,2.3978952727983707,0
5449,18,1,5,2.70805020110221,4.68213122712422,2.5649493574615367,0
5450,18,1,6,2.4849066497880004,4.9344739331306915,2.772588722239781,0
5451,18,1,7,0.0,3.2188758248682006,3.258096538021482,0
5452,18,1,7,0.0,3.2188758248682006,3.258096538021482,0
5453,18,1,6,0.0,2.70805020110221,2.772588722239781,0
5454,18,1,6,2.1972245773362196,4.59511985013459,2.8903717578961645,0
5455,18,1,6,0.0,2.70805020110221,2.772588722239781,0
5456,18,2,5,2.302585092994046,4.718498871295094,2.3978952727983707,0
5457,18,2,7,2.772588722239781,5.318119993844216,3.295836866004329,0
5458,18,1,6,0.6931471805599453,3.258096538021482,2.833213344056216,0
5459,18,1,6,2.4849066497880004,4.663439094112067,2.772588722239781,0
5460,18,1,7,1.0986122886681098,4.007333185232471,3.258096538021482,0
5461,18,1,7,2.1972245773362196,5.497168225293202,3.258096538021482,0
5462,18,1,7,0.6931471805599453,3.912023005428146,3.258096538021482,0
5463,18,1,6,0.0,2.70805020110221,2.772588722239781,0
5464,18,3,6,1.791759469228055,4.30406509320417,2.772588722239781,0
5465,18,3,5,1.3862943611198906,3.5263605246161616,2.3978952727983707,0
5466,18,1,7,1.6094379124341003,4.787491742782046,3.4339872044851463,0
5467,18,2,7,1.6094379124341003,4.74493212836325,3.4339872044851463,0
5468,18,2,7,2.302585092994046,5.167639042905921,3.4965075614664802,0
5469,18,2,7,1.0986122886681098,4.174387269895637,3.044522437723423,0
5470,18,2,6,1.3862943611198906,4.110873864173311,3.091042453358316,0
5471,18,1,6,0.6931471805599453,2.995732273553991,2.772588722239781,0
5472,18,1,6,0.0,2.70805020110221,2.772588722239781,0
5473,18,1,6,0.0,3.1354942159291497,3.1780538303479458,0
5474,18,1,6,0.0,2.995732273553991,3.044522437723423,0
5475,18,1,7,0.6931471805599453,3.912023005428146,3.258096538021482,0
5476,18,1,6,0.0,2.70805020110221,2.772588722239781,0
5477,18,3,5,1.6094379124341003,3.4011973816621555,2.3978952727983707,0
5478,18,4,5,3.2188758248682006,5.493061443340548,2.3978952727983707,0
5479,18,2,6,1.9459101490553132,4.2626798770413155,2.772588722239781,0
5480,18,1,6,2.5649493574615367,4.969813299576001,2.833213344056216,0
5481,18,1,6,1.0986122886681098,3.8066624897703196,3.044522437723423,0
5482,18,3,5,2.302585092994046,4.23410650459726,2.3978952727983707,0
5483,18,1,6,0.0,2.995732273553991,3.044522437723423,0
5484,18,2,6,0.6931471805599453,3.4011973816621555,2.772588722239781,0
5485,18,2,7,2.5649493574615367,5.54907608489522,3.258096538021482,0
5486,18,1,6,0.0,2.995732273553991,3.044522437723423,0
5487,18,1,6,0.0,2.70805020110221,2.772588722239781,0
5488,18,1,7,1.0986122886681098,3.713572066704308,3.258096538021482,0
5489,18,3,5,3.1780538303479458,4.820281565605037,2.3978952727983707,0
5490,18,2,5,2.70805020110221,4.852030263919617,2.3978952727983707,0
5491,18,1,6,0.0,2.70805020110221,2.772588722239781,0
5492,18,2,6,1.0986122886681098,3.970291913552122,2.8903717578961645,0
5493,18,1,6,1.3862943611198906,3.828641396489095,2.772588722239781,0
5494,18,3,6,1.3862943611198906,3.9512437185814275,2.6390573296152584,0
5495,18,3,6,1.9459101490553132,4.653960350157523,3.044522437723423,0
5496,18,1,6,1.0986122886681098,3.5263605246161616,2.9444389791664403,0
5497,18,4,6,2.0794415416798357,4.454347296253507,2.833213344056216,0
5498,18,4,5,2.1972245773362196,3.9512437185814275,2.1972245773362196,0
5499,18,2,6,1.3862943611198906,3.970291913552122,2.833213344056216,0
5500,18,1,7,1.0986122886681098,4.0943445622221,3.258096538021482,0
5501,18,1,5,2.8903717578961645,4.770684624465665,2.3978952727983707,0
5502,18,1,7,0.6931471805599453,3.6888794541139363,3.258096538021482,0
5503,18,3,5,1.3862943611198906,3.7376696182833684,2.5649493574615367,0
5504,18,4,4,3.2188758248682006,4.68213122712422,2.1972245773362196,0
5505,18,1,6,2.1972245773362196,5.0106352940962555,3.044522437723423,0
5506,18,2,5,2.3978952727983707,4.6443908991413725,2.5649493574615367,0
5507,18,3,6,4.143134726391533,6.61472560020376,2.6390573296152584,0
5508,18,1,6,1.9459101490553132,3.828641396489095,2.772588722239781,0
5509,18,3,5,1.9459101490553132,4.174387269895637,2.3978952727983707,0
5510,18,2,5,2.302585092994046,4.574710978503383,2.6390573296152584,0
5511,18,1,6,0.0,2.70805020110221,2.772588722239781,0
5512,18,1,7,1.791759469228055,5.247024072160486,3.6109179126442243,0
5513,18,2,5,2.6390573296152584,4.962844630259907,2.3978952727983707,0
5514,18,2,6,0.6931471805599453,3.4657359027997265,2.8903717578961645,0
5515,18,1,5,2.70805020110221,4.625560875635825,2.5649493574615367,0
5516,18,1,6,1.9459101490553132,4.634728988229636,2.8903717578961645,0
5517,18,1,7,0.0,3.912023005428146,3.9318256327243257,0
5518,18,1,6,1.6094379124341003,4.787491742782046,3.044522437723423,0
5519,18,1,5,3.044522437723423,4.955827057601261,2.3978952727983707,0
5520,18,1,6,0.0,2.70805020110221,2.772588722239781,0
5521,18,3,5,1.791759469228055,3.8918202981106265,2.3978952727983707,0
5522,18,1,7,2.3978952727983707,5.003946305945459,3.258096538021482,0
5523,17,2,7,1.791759469228055,4.709530201312334,3.1354942159291497,0
5524,17,2,7,1.791759469228055,4.59511985013459,3.295836866004329,0
5525,17,2,6,2.1972245773362196,4.941642422609304,2.772588722239781,0
5526,17,4,5,1.791759469228055,4.110873864173311,2.302585092994046,0
5527,17,1,6,1.791759469228055,4.30406509320417,3.044522437723423,0
5528,17,1,6,1.6094379124341003,4.584967478670572,3.044522437723423,0
5529,17,1,6,1.0986122886681098,3.58351893845611,2.833213344056216,0
5530,17,1,5,2.6390573296152584,4.68213122712422,2.5649493574615367,0
5531,17,1,6,2.3978952727983707,4.672828834461906,2.772588722239781,0
5532,17,1,7,3.5263605246161616,5.421640582580036,3.258096538021482,0
5533,17,1,6,0.0,2.70805020110221,2.772588722239781,0
5534,17,1,6,2.302585092994046,4.812184355372417,2.833213344056216,0
5535,17,2,7,0.6931471805599453,3.6888794541139363,2.772588722239781,0
5536,17,3,4,3.4657359027997265,5.147494476813453,1.791759469228055,0
5537,17,1,5,2.70805020110221,4.882801922586371,2.3978952727983707,0
5538,17,1,6,0.0,2.70805020110221,2.772588722239781,0
5539,17,2,7,1.6094379124341003,4.700480365792417,3.4339872044851463,0
5540,17,4,5,2.3978952727983707,4.276666119016055,2.0794415416798357,0
5541,17,3,5,3.044522437723423,4.757891273005756,2.3978952727983707,0
5542,17,2,7,3.4657359027997265,6.42648845745769,3.6109179126442243,0
5543,17,3,5,2.3978952727983707,4.174387269895637,2.4849066497880004,0
5544,17,4,5,1.6094379124341003,4.04305126783455,2.5649493574615367,0
5545,17,3,5,2.6390573296152584,4.804021044733257,1.791759469228055,0
5546,17,2,6,1.3862943611198906,3.9512437185814275,2.772588722239781,0
5547,17,1,5,2.833213344056216,4.736198448394496,2.3978952727983707,0
5548,17,1,6,0.0,2.70805020110221,2.772588722239781,0
5549,17,1,7,0.0,3.2188758248682006,3.258096538021482,0
5550,17,1,6,0.6931471805599453,3.091042453358316,2.8903717578961645,0
5551,17,1,6,0.0,2.70805020110221,2.772588722239781,0
5552,17,2,6,0.6931471805599453,3.332204510175204,2.9444389791664403,0
5553,17,2,6,1.3862943611198906,3.828641396489095,2.772588722239781,0
5554,17,2,6,1.6094379124341003,4.234830879855301,2.772588722239781,0
5555,17,1,6,0.0,2.995732273553991,3.044522437723423,0
5556,17,2,6,2.1972245773362196,5.043425116919247,3.044522437723423,0
5557,17,2,6,2.9444389791664403,5.135798437050262,2.772588722239781,0
5558,17,1,7,1.6094379124341003,4.499809670330265,3.258096538021482,0
5559,17,4,6,1.6094379124341003,4.48863636973214,2.9444389791664403,0
5560,17,1,6,0.0,2.70805020110221,2.772588722239781,0
5561,17,2,5,2.302585092994046,4.248495242049359,2.6390573296152584,0
5562,17,1,6,1.6094379124341003,3.9512437185814275,3.044522437723423,0
5563,17,1,6,0.0,2.995732273553991,3.044522437723423,0
5564,17,1,6,2.4849066497880004,4.110873864173311,3.044522437723423,0
5565,17,1,6,1.6094379124341003,4.382026634673881,3.044522437723423,0
5566,17,2,7,0.6931471805599453,3.6888794541139363,2.772588722239781,0
5567,17,2,5,2.70805020110221,4.532599493153256,2.3978952727983707,0
5568,17,4,4,3.58351893845611,4.5217885770490405,1.0986122886681098,0
5569,17,2,5,2.70805020110221,4.787491742782046,2.3978952727983707,0
5570,17,1,7,0.0,3.2188758248682006,3.258096538021482,0
5571,17,1,7,0.0,3.2188758248682006,3.258096538021482,0
5572,17,1,6,0.0,2.995732273553991,3.044522437723423,0
5573,17,3,7,2.1972245773362196,5.117993812416755,3.258096538021482,0
5574,17,1,6,0.0,2.70805020110221,2.772588722239781,0
5575,17,1,6,2.1972245773362196,4.426641427432833,3.044522437723423,0
5576,17,1,6,1.6094379124341003,4.442651256490317,2.772588722239781,0
5577,17,1,7,0.0,3.2188758248682006,3.258096538021482,0
5578,17,1,7,1.6094379124341003,4.394449154672439,3.258096538021482,0
5579,17,1,6,0.0,2.995732273553991,3.044522437723423,0
5580,17,1,6,1.791759469228055,4.30406509320417,2.8903717578961645,0
5581,17,1,6,0.0,2.995732273553991,3.044522437723423,0
5582,17,1,6,0.0,2.995732273553991,3.044522437723423,0
5583,17,2,6,1.3862943611198906,3.713572066704308,2.70805020110221,0
5584,17,2,5,2.6390573296152584,4.61512051684126,2.5649493574615367,0
5585,17,1,6,1.791759469228055,4.290459441148391,3.044522437723423,0
5586,17,1,6,2.833213344056216,5.365976015021851,3.044522437723423,0
5587,17,1,6,1.0986122886681098,4.007333185232471,2.772588722239781,0
5588,17,1,5,2.9444389791664403,5.1298987149230735,2.6390573296152584,0
5589,17,3,6,1.3862943611198906,3.4965075614664802,1.791759469228055,0
5590,17,1,6,1.791759469228055,4.127134385045092,2.9444389791664403,0
5591,17,1,7,0.0,3.2188758248682006,3.258096538021482,0
5592,17,3,4,3.1354942159291497,4.997212273764115,1.9459101490553132,0
5593,17,1,6,1.6094379124341003,4.356708826689592,2.995732273553991,0
5594,17,1,7,0.0,3.2188758248682006,3.258096538021482,0
5595,17,1,6,0.0,2.70805020110221,2.772588722239781,0
5596,17,1,7,0.0,3.2188758248682006,3.258096538021482,0
5597,17,1,6,0.0,2.70805020110221,2.772588722239781,0
5598,17,3,6,2.302585092994046,4.912654885736052,2.772588722239781,0
5599,17,1,6,2.6390573296152584,5.384495062789089,3.091042453358316,0
5600,17,3,5,1.791759469228055,3.828641396489095,2.3978952727983707,0
5601,17,4,7,2.6390573296152584,5.501258210544727,3.258096538021482,0
5602,17,1,6,1.0986122886681098,3.4339872044851463,2.772588722239781,0
5603,17,1,6,0.0,2.995732273553991,3.044522437723423,0
5604,17,1,7,3.295836866004329,6.779921907472252,3.9318256327243257,0
5605,17,2,6,0.6931471805599453,2.995732273553991,1.791759469228055,0
5606,17,1,6,0.0,3.1354942159291497,3.1780538303479458,0
5607,17,2,6,1.0986122886681098,3.4657359027997265,2.5649493574615367,0
5608,17,1,6,0.6931471805599453,3.2188758248682006,2.772588722239781,0
5609,17,3,4,3.332204510175204,4.564348191467836,1.3862943611198906,0
5610,17,2,6,2.302585092994046,4.859812404361672,2.772588722239781,0
5611,17,1,7,0.0,3.2188758248682006,3.258096538021482,0
5612,17,1,6,1.0986122886681098,4.0943445622221,3.044522437723423,0
5613,17,1,6,0.0,2.70805020110221,2.772588722239781,0
5614,17,1,6,0.0,2.70805020110221,2.772588722239781,0
5615,17,1,6,0.6931471805599453,3.4011973816621555,3.044522437723423,0
5616,17,3,4,2.772588722239781,4.700480365792417,1.791759469228055,0
5617,17,2,6,1.0986122886681098,3.4011973816621555,3.044522437723423,0
5618,17,1,7,0.0,3.2188758248682006,3.258096538021482,0
5619,17,1,7,1.6094379124341003,4.343805421853684,3.258096538021482,0
5620,17,2,5,2.5649493574615367,4.290459441148391,2.0794415416798357,0
5621,17,1,6,0.0,2.995732273553991,3.044522437723423,0
5622,17,1,6,0.0,2.70805020110221,2.772588722239781,0
5623,16,4,4,2.995732273553991,4.605170185988092,1.791759469228055,0
5624,16,4,4,2.5649493574615367,4.174387269895637,1.9459101490553132,0
5625,16,4,4,2.302585092994046,3.9889840465642745,2.0794415416798357,0
5626,16,4,5,2.302585092994046,4.343805421853684,2.3978952727983707,0
5627,16,1,6,0.0,2.995732273553991,3.044522437723423,0
5628,16,1,5,2.772588722239781,4.852030263919617,2.5649493574615367,0
5629,16,3,5,1.9459101490553132,4.143134726391533,1.9459101490553132,0
5630,16,3,5,3.091042453358316,4.875197323201151,1.791759469228055,0
5631,16,1,6,2.1972245773362196,4.584967478670572,2.772588722239781,0
5632,16,3,5,1.791759469228055,3.871201010907891,1.791759469228055,0
5633,16,1,6,1.0986122886681098,3.295836866004329,2.772588722239781,0
5634,16,3,4,3.5553480614894135,4.6443908991413725,1.791759469228055,0
5635,16,3,5,1.3862943611198906,3.2188758248682006,2.3978952727983707,0
5636,16,4,6,1.791759469228055,4.605170185988092,3.044522437723423,0
5637,16,1,5,2.772588722239781,4.465908118654584,2.3978952727983707,0
5638,16,1,6,1.3862943611198906,3.5263605246161616,2.772588722239781,0
5639,16,1,5,3.6375861597263857,5.5093883366279774,2.3978952727983707,0
5640,16,3,5,1.0986122886681098,2.995732273553991,1.791759469228055,0
5641,16,1,7,1.0986122886681098,4.007333185232471,3.258096538021482,0
5642,16,3,6,2.4849066497880004,4.672828834461906,2.772588722239781,0
5643,16,3,5,2.3978952727983707,4.418840607796598,1.3862943611198906,0
5644,16,1,6,1.0986122886681098,3.4011973816621555,2.772588722239781,0
5645,16,3,4,2.8903717578961645,4.276666119016055,1.791759469228055,0
5646,16,4,4,2.0794415416798357,3.8066624897703196,2.0794415416798357,0
5647,16,1,6,1.0986122886681098,3.4011973816621555,2.772588722239781,0
5648,16,4,4,3.4965075614664802,5.0238805208462765,1.791759469228055,0
5649,16,1,6,1.791759469228055,4.382026634673881,3.044522437723423,0
5650,16,3,5,2.302585092994046,4.007333185232471,2.1972245773362196,0
5651,16,3,5,2.5649493574615367,4.68213122712422,2.3978952727983707,0
5652,16,1,6,1.0986122886681098,3.828641396489095,3.044522437723423,0
5653,16,2,6,2.3978952727983707,4.844187086458591,2.8903717578961645,0
5654,16,3,6,2.772588722239781,4.48863636973214,2.0794415416798357,0
5655,16,3,5,2.4849066497880004,4.454347296253507,2.3978952727983707,0
5656,16,1,6,1.6094379124341003,4.127134385045092,3.044522437723423,0
5657,16,2,5,2.772588722239781,4.7535901911063645,2.6390573296152584,0
5658,16,1,6,0.0,2.995732273553991,3.044522437723423,0
5659,16,3,5,3.4339872044851463,4.430816798843313,1.3862943611198906,0
5660,16,3,5,2.70805020110221,4.820281565605037,1.791759469228055,0
5661,16,4,5,1.3862943611198906,3.4011973816621555,2.3978952727983707,0
5662,16,1,7,1.6094379124341003,5.10594547390058,4.61512051684126,0
5663,16,4,5,2.3978952727983707,4.499809670330265,2.4849066497880004,0
5664,16,2,7,2.4849066497880004,5.3230099791384085,3.258096538021482,0
5665,16,2,5,2.6390573296152584,4.553876891600541,2.3978952727983707,0
5666,16,1,7,0.6931471805599453,3.912023005428146,3.258096538021482,0
5667,16,2,6,0.6931471805599453,3.2188758248682006,2.772588722239781,0
5668,16,3,7,2.0794415416798357,4.564348191467836,3.258096538021482,0
5669,16,1,6,0.6931471805599453,3.5553480614894135,3.044522437723423,0
5670,16,2,6,2.6390573296152584,4.762173934797756,2.772588722239781,0
5671,16,4,5,1.791759469228055,3.871201010907891,1.9459101490553132,0
5672,16,2,7,2.5649493574615367,4.875197323201151,3.258096538021482,0
5673,16,1,6,0.0,2.995732273553991,3.044522437723423,0
5674,16,1,6,0.6931471805599453,3.6888794541139363,3.044522437723423,0
5675,16,1,6,1.6094379124341003,3.6635616461296463,2.772588722239781,0
5676,16,1,6,2.833213344056216,4.941642422609304,2.772588722239781,0
5677,16,1,6,2.302585092994046,4.74493212836325,2.8903717578961645,0
5678,16,2,6,2.1972245773362196,4.248495242049359,2.772588722239781,0
5679,16,3,5,2.0794415416798357,3.912023005428146,2.3978952727983707,0
5680,16,2,5,2.302585092994046,4.290459441148391,2.70805020110221,0
5681,16,3,5,3.2188758248682006,5.3471075307174685,2.3978952727983707,0
5682,16,1,7,1.3862943611198906,4.499809670330265,3.4339872044851463,0
5683,16,2,5,2.995732273553991,5.111987788356544,2.3978952727983707,0
5684,16,2,5,2.772588722239781,4.709530201312334,2.3978952727983707,0
5685,16,1,7,2.1972245773362196,5.062595033026967,3.258096538021482,0
5686,16,1,7,1.3862943611198906,4.248495242049359,3.258096538021482,0
5687,16,1,6,1.791759469228055,4.04305126783455,2.772588722239781,0
5688,16,1,6,2.5649493574615367,4.912654885736052,2.8903717578961645,0
5689,16,2,5,2.4849066497880004,4.430816798843313,2.3978952727983707,0
5690,16,1,7,0.6931471805599453,4.31748811353631,3.9318256327243257,0
5691,16,2,7,1.9459101490553132,4.74493212836325,3.258096538021482,0
5692,16,3,5,2.1972245773362196,4.02535169073515,1.791759469228055,0
5693,16,1,6,1.0986122886681098,3.8066624897703196,3.044522437723423,0
5694,16,1,6,0.0,2.70805020110221,2.772588722239781,0
5695,16,1,5,2.3978952727983707,4.74493212836325,2.3978952727983707,0
5696,16,4,4,2.5649493574615367,4.204692619390966,1.791759469228055,0
5697,16,1,6,1.791759469228055,4.02535169073515,2.772588722239781,0
5698,16,2,6,2.772588722239781,5.135798437050262,2.772588722239781,0
5699,16,2,5,2.1972245773362196,4.584967478670572,2.3978952727983707,0
5700,16,1,6,1.0986122886681098,3.4339872044851463,2.772588722239781,0
5701,16,1,6,1.0986122886681098,3.6375861597263857,3.044522437723423,0
5702,16,1,6,1.9459101490553132,4.07753744390572,3.044522437723423,0
5703,16,3,6,1.9459101490553132,5.049856007249537,2.772588722239781,0
5704,16,2,6,1.0986122886681098,3.295836866004329,2.302585092994046,0
5705,16,1,6,1.9459101490553132,4.1588830833596715,2.772588722239781,0
5706,16,1,6,1.3862943611198906,3.6375861597263857,2.772588722239781,0
5707,16,1,6,0.6931471805599453,3.4011973816621555,2.772588722239781,0
5708,16,1,5,2.5649493574615367,4.897839799950911,2.70805020110221,0
5709,16,1,6,2.4849066497880004,5.424950017481403,3.044522437723423,0
5710,16,2,6,2.70805020110221,4.356708826689592,2.772588722239781,0
5711,16,3,5,1.3862943611198906,3.367295829986474,2.3978952727983707,0
5712,16,1,6,0.0,2.70805020110221,2.772588722239781,0
5713,16,1,7,1.6094379124341003,5.135798437050262,3.9318256327243257,0
5714,16,1,7,1.9459101490553132,4.897839799950911,3.295836866004329,0
5715,16,1,6,3.258096538021482,5.220355825078324,2.772588722239781,0
5716,16,1,6,0.6931471805599453,3.4011973816621555,3.044522437723423,0
5717,16,3,6,2.5649493574615367,5.247024072160486,3.091042453358316,0
5718,16,1,6,0.0,2.70805020110221,2.772588722239781,0
5719,16,1,6,0.0,2.70805020110221,2.772588722239781,0
5720,16,1,6,1.6094379124341003,4.143134726391533,2.833213344056216,0
5721,16,2,6,1.0986122886681098,3.6109179126442243,2.772588722239781,0
5722,16,2,7,2.1972245773362196,5.225746673713202,3.4339872044851463,0
5723,16,2,5,2.3978952727983707,4.454347296253507,2.3978952727983707,0
5724,16,1,6,0.0,2.70805020110221,2.772588722239781,0
5725,16,4,4,1.791759469228055,3.5553480614894135,1.791759469228055,0
5726,16,1,6,1.791759469228055,4.07753744390572,2.772588722239781,0
5727,16,2,6,1.6094379124341003,3.912023005428146,3.044522437723423,0
5728,16,1,5,2.3978952727983707,4.634728988229636,2.3978952727983707,0
5729,16,2,7,1.6094379124341003,4.6443908991413725,3.258096538021482,0
5730,16,1,5,2.5649493574615367,5.0106352940962555,2.3978952727983707,0
5731,16,3,4,3.2188758248682006,4.762173934797756,1.791759469228055,0
5732,16,1,5,2.70805020110221,4.77912349311153,2.4849066497880004,0
5733,16,2,7,2.6390573296152584,5.342334251964811,3.091042453358316,0
5734,16,1,5,2.833213344056216,5.093750200806762,2.3978952727983707,0
5735,16,1,6,2.0794415416798357,4.31748811353631,2.772588722239781,0
5736,16,1,7,1.9459101490553132,4.574710978503383,3.258096538021482,0
5737,16,2,6,0.6931471805599453,3.044522437723423,1.9459101490553132,0
5738,16,4,4,1.6094379124341003,3.5263605246161616,1.9459101490553132,0
5739,16,2,5,2.772588722239781,4.51085950651685,2.0794415416798357,0
5740,16,1,6,0.0,2.995732273553991,3.044522437723423,0
5741,16,1,6,2.4849066497880004,4.867534450455582,2.833213344056216,0
5742,16,1,6,1.791759469228055,4.0943445622221,2.772588722239781,0
5743,16,1,6,1.0986122886681098,4.0943445622221,3.044522437723423,0
5744,16,1,6,2.1972245773362196,4.394449154672439,2.833213344056216,0
5745,16,1,6,0.6931471805599453,3.6888794541139363,3.044522437723423,0
5746,16,1,7,1.0986122886681098,4.007333185232471,3.258096538021482,0
5747,16,3,7,2.0794415416798357,4.74493212836325,2.3978952727983707,0
5748,16,1,6,1.0986122886681098,3.4339872044851463,2.772588722239781,0
5749,16,1,6,0.6931471805599453,3.4011973816621555,3.044522437723423,0
5750,16,1,7,1.0986122886681098,4.204692619390966,3.332204510175204,0
5751,16,1,6,1.791759469228055,4.174387269895637,2.772588722239781,0
5752,16,2,6,2.0794415416798357,4.290459441148391,2.772588722239781,0
5753,16,2,6,2.772588722239781,5.087596335232384,3.044522437723423,0
5754,16,2,5,2.9444389791664403,4.330733340286331,2.3978952727983707,0
5755,16,1,6,0.0,2.70805020110221,2.772588722239781,0
5756,16,3,5,2.70805020110221,4.927253685157205,2.3978952727983707,0
5757,16,1,7,1.6094379124341003,4.3694478524670215,3.258096538021482,0
5758,16,1,6,0.0,2.995732273553991,3.044522437723423,0
5759,16,1,5,2.6390573296152584,4.736812295039806,2.70805020110221,0
5760,16,3,5,1.0986122886681098,3.4657359027997265,2.5649493574615367,0
5761,16,2,6,0.6931471805599453,3.6888794541139363,3.044522437723423,0
5762,16,4,4,2.8903717578961645,4.48863636973214,1.791759469228055,0
5763,16,1,6,1.791759469228055,4.204692619390966,2.772588722239781,0
5764,16,1,6,2.0794415416798357,4.736198448394496,2.9444389791664403,0
5765,16,4,4,1.9459101490553132,3.7376696182833684,1.791759469228055,0
5766,16,3,4,3.044522437723423,5.0369526024136295,2.1972245773362196,0
5767,16,1,5,2.995732273553991,5.0689042022202315,2.70805020110221,0
5768,16,2,5,2.8903717578961645,4.1588830833596715,2.3978952727983707,0
5769,16,3,5,3.367295829986474,5.958424693029782,2.3978952727983707,0
5770,16,1,6,0.6931471805599453,3.2188758248682006,2.772588722239781,0
5771,16,2,5,2.6390573296152584,4.418840607796598,2.3978952727983707,0
5772,16,2,5,2.995732273553991,4.3975308212098465,2.5649493574615367,0
5773,16,2,6,1.0986122886681098,3.8066624897703196,3.044522437723423,0
5774,16,2,6,0.6931471805599453,3.4011973816621555,2.772588722239781,0
5775,16,1,6,0.6931471805599453,2.995732273553991,2.772588722239781,0
5776,16,3,6,3.091042453358316,5.433765670723085,2.3978952727983707,0
5777,16,1,5,2.4849066497880004,4.736198448394496,2.4849066497880004,0
5778,16,1,6,2.4849066497880004,4.962844630259907,3.044522437723423,0
5779,16,2,6,2.3978952727983707,4.430816798843313,3.044522437723423,0
5780,16,4,5,2.0794415416798357,4.283586561860629,2.70805020110221,0
5781,16,2,6,2.302585092994046,4.477336814478207,2.772588722239781,0
